MATURA Jan 102.6 204.0 124.8 17.0 17.0 17.0 17.0 17.0 51.0 06 16.8 0.86 -12.4 180.2 7.
MATURA Jan 103.6 212.5 135.0 16.5 16.0 16.5 17.0 17.0 50.0 07 0 1.03 -14.8 170.2 7.
RHOADS William 104.1 201.0 121.2 17.0 17.0 17.0 17.0 17.0 51.0 08 0 0.59 -8.5 163.7 8.
RHOADS William 104.0 181.0 97.2 16.5 16.0 16.0 16.0 16.0 48.0 07 0 0.55 -7.9 137.3 8.
ALEXANDER Nicholas 104.1 176.5 91.8 15.5 15.5 15.0 15.5 14.5 46.0 08 0 0.48 -6.9 130.9 8.
ALEXANDER Nicholas 103.4 151.0 61.2 14.0 13.5 14.0 14.0 14.0 42.0 07 0 0.43 -6.2 97.0 8.
BICKNER Kevin 103.7 206.5 127.8 17.0 17.0 17.0 17.0 16.5 51.0 07 8.4 1.04 -15.0 172.2 8.
BICKNER Kevin 104.2 191.5 109.8 16.5 15.5 15.0 16.5 15.5 47.5 07 0 0.89 -12.8 144.5 8.
GLASDER Michael 107.0 197.0 116.4 16.0 16.5 15.5 16.5 16.0 48.5 06 16.8 1.28 -18.4 163.3 8.
GLASDER Michael 104.3 179.5 95.4 16.5 16.0 16.5 16.0 15.5 48.5 07 0 0.71 -10.2 133.7 8.
