HUBER Stefan 107.8 209.0 130.8 18.0 18.0 18.0 17.5 18.0 54.0 13 -8.8 -0.33 5.7 181.7 29.
HUBER Stefan 109.2 211.0 133.2 18.0 18.0 18.0 18.0 18.0 54.0 15 0 -0.83 14.5 201.7 29.
DESCOMBES.SEVOIE Vincent 107.3 215.5 138.6 18.0 18.0 18.0 17.5 18.0 54.0 13 -8.8 0.29 -4.2 179.6 31.
WANK Andreas 108.8 205.5 126.6 17.5 17.5 18.0 17.5 17.5 52.5 13 -8.8 -0.34 5.9 176.2 32.
MAEAETTAE Jarkko 106.6 200.5 120.6 18.0 17.5 17.5 17.5 17.5 52.5 12 0 -0.18 3.1 176.2 32.
KOBAYASHI Ryoyu 106.4 204.0 124.8 17.5 17.0 17.0 17.0 16.5 51.0 12 0 -0.02 0.3 176.1 34.
LARINTO Ville 106.9 201.5 121.8 17.5 17.0 16.5 16.5 17.0 50.5 12 0 -0.18 3.1 175.4 35.
AALTO Antti 107.6 198.5 118.2 17.5 16.0 16.0 17.0 17.0 50.0 12 0 -0.23 4.0 172.2 36.
LEYHE Stephan 108.2 201.5 121.8 17.5 17.5 17.5 17.5 17.5 52.5 13 -8.8 -0.38 6.6 172.1 37.
BARTOL Tilen 106.0 199.0 118.8 17.0 17.0 17.0 17.0 17.0 51.0 12 0 -0.10 1.7 171.5 38.
BOYD-CLOWES Mackenzie 107.8 201.0 121.2 17.5 17.5 17.5 17.0 17.5 52.5 13 -8.8 -0.32 5.6 170.5 39.
NAZAROV Mikhail 107.1 196.5 115.8 17.0 16.5 16.5 17.0 17.0 50.5 13 -8.8 -0.16 2.8 160.3 40.
ROMASHOV Alexey 106.2 180.0 96.0 16.5 16.0 15.0 16.0 16.0 48.0 12 0 -0.11 1.9 145.9 41.
