TOCHIMOTO Shohei 99.5 184.0 100.8 16.5 16.5 16.5 16.0 16.0 49.0 10 -6.9 -0.10 1.7 144.6 27.
TOCHIMOTO Shohei 103.0 163.5 76.2 16.5 16.5 16.5 16.5 16.0 49.5 16 -13.8 -2.08 36.2 148.1 26.
GEIGER Karl 100.9 174.0 88.8 16.0 16.5 16.0 16.5 16.5 49.0 09 0 -0.26 4.5 142.3 30.
GEIGER Karl 103.7 157.5 69.0 15.5 15.0 15.0 15.0 15.0 45.0 14 0 -1.65 28.7 142.7 28.
HVALA Jaka 100.8 183.0 99.6 16.5 17.0 16.5 17.0 16.5 50.0 10 -6.9 -0.10 1.7 144.4 29.
HVALA Jaka 103.2 149.5 59.4 16.5 16.0 16.0 16.0 16.0 48.0 14 0 -1.77 30.8 138.2 29.
KOT Maciej 100.6 183.0 99.6 16.5 16.5 16.0 17.0 16.5 49.5 10 -6.9 -0.13 2.3 144.5 28.
KOT Maciej 104.0 158.5 70.2 16.0 16.0 16.0 16.0 16.0 48.0 16 -13.8 -1.79 31.2 135.6 30.
FETTNER Manuel 99.8 169.5 83.4 16.5 17.0 16.5 17.0 16.5 50.0 09 0 -0.47 8.2 141.6 31.
EISENBICHLER Markus 100.5 180.0 96.0 16.5 16.5 16.5 16.5 16.0 49.5 10 -6.9 -0.13 2.3 140.9 32.
JOHANSSON Robert 100.3 166.5 79.8 16.0 16.0 16.0 16.0 16.5 48.0 10 -6.9 -0.09 1.6 122.5 33.
ZYLA Piotr 100.5 165.0 78.0 16.0 16.0 16.0 16.5 16.0 48.0 10 -6.9 -0.18 3.1 122.2 34.
POGRAJC Andraz 99.8 155.0 66.0 15.5 15.0 15.5 15.5 16.0 46.5 09 0 -0.30 5.2 117.7 35.
HULA Stefan 100.4 145.5 54.6 15.5 16.0 16.0 16.0 16.0 48.0 10 -6.9 -0.40 7.0 102.7 36.
ITO Kenshiro 100.1 140.0 48.0 15.5 16.0 15.5 16.0 16.0 47.5 09 0 -0.27 4.7 100.2 37.
BOYD-CLOWES Mackenzie 100.7 145.0 54.0 15.5 16.0 15.5 16.0 16.0 47.5 10 -6.9 -0.23 4.0 98.6 38.
NAGLIC Tomaz 99.7 137.5 45.0 14.5 15.0 14.5 15.0 14.5 44.0 09 0 -0.49 8.5 97.5 39.
EGLOFF Luca 100.1 138.0 45.6 14.5 14.5 14.5 14.5 14.5 43.5 09 0 -0.22 3.8 92.9 40.
